artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
akira kosemura,komorebi,4xoTLNpnhZcWMW8bd92l8o,https://open.spotify.com/artist/4n1lW38WKgyPEIZowQ3AND,https://open.spotify.com/track/4xoTLNpnhZcWMW8bd92l8o,classical,0.55,0.0376,1,-23.386,1,0.0344,0.973,0.932,0.107,0.229,104.198,132595
johannes brahms,"wiegenlied, op. 49, no. 4 (arr. for cello and piano)",59cPOVxrn3Yjwydl1pullI,https://open.spotify.com/artist/5wTAi7QkpP6kp8a54lmTOq,https://open.spotify.com/track/59cPOVxrn3Yjwydl1pullI,classical,0.205,0.00832,3,-33.503,1,0.0506,0.989,0.598,0.104,0.215,77.781,109800
howard shore,concerning hobbits,644es5aYPJghtZLjM1rmSP,https://open.spotify.com/artist/0OcclcP5o8VKH2TRqSY2A7,https://open.spotify.com/track/644es5aYPJghtZLjM1rmSP,classical,0.488,0.0629,2,-21.524,1,0.0342,0.843,0.406,0.133,0.175,104.311,175040
sergei rachmaninoff,"rhapsody on a theme of paganini, op.43: variation 18. andante cantabile",5xcYuTciYwyCDPkOgYBAYz,https://open.spotify.com/artist/0Kekt6CKSo0m5mivKcoH51,https://open.spotify.com/track/5xcYuTciYwyCDPkOgYBAYz,classical,0.205,0.0525,1,-23.841,1,0.0327,0.98,0.906,0.103,0.0511,88.316,174653
jordane tumarinson,morphée,2ewd25cXIdZvLxbgGh5eYA,https://open.spotify.com/artist/3MmklYESte8IJHUjXEqypw,https://open.spotify.com/track/2ewd25cXIdZvLxbgGh5eYA,classical,0.602,0.00171,10,-29.63,1,0.163,0.996,0.973,0.0705,0.368,70.014,192231
peter cavallo,rainy day,617kNUnrMKYKGIpAsC93O7,https://open.spotify.com/artist/4wkhNurLn15nvnOh3O8yCV,https://open.spotify.com/track/617kNUnrMKYKGIpAsC93O7,classical,0.204,0.0578,7,-24.332,0,0.0525,0.991,0.956,0.125,0.0383,79.812,186000
wolfgang amadeus mozart,"piano concerto no. 21 in c major, k. 467 ""elvira madigan"": ii. andante",2YarjDYjBJuH63dUIh9OWv,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,https://open.spotify.com/track/2YarjDYjBJuH63dUIh9OWv,classical,0.194,0.0324,5,-28.215,1,0.0382,0.982,0.961,0.0916,0.0596,144.13,433800
samuel lindon,tallis one,0CQskMydQ8AhtKhJUAolvE,https://open.spotify.com/artist/5nJRL0Qfseg7ZJGbT2eVrA,https://open.spotify.com/track/0CQskMydQ8AhtKhJUAolvE,classical,0.41,0.0199,0,-26.699,1,0.0449,0.993,0.949,0.0897,0.178,107.378,117402
christopher dicker,solitaire,7jYOivheBtZYcsnJhQOMXT,https://open.spotify.com/artist/3WrvWolT9GYQzCudBunNu3,https://open.spotify.com/track/7jYOivheBtZYcsnJhQOMXT,classical,0.405,0.0712,2,-22.989,0,0.0416,0.99,0.947,0.108,0.14,134.349,114071
kyle mcevoy,as with the night sky,5uS36I6YMNcYIELbLNcsnz,https://open.spotify.com/artist/6rRqxCKHpl9C5Imf2uinft,https://open.spotify.com/track/5uS36I6YMNcYIELbLNcsnz,classical,0.302,0.0423,0,-26.85,1,0.0345,0.987,0.974,0.0875,0.0385,66.08,147000
otto totland,solêr,3SsXxuvEu20CnDg7LUNFDY,https://open.spotify.com/artist/0Dc8oO0rYX3DgirVK88dcl,https://open.spotify.com/track/3SsXxuvEu20CnDg7LUNFDY,classical,0.333,0.0634,3,-26.645,0,0.0516,0.994,0.927,0.136,0.45,168.232,155880
ludwig van beethoven,"piano concerto no.5 in e flat major op.73 -""emperor"": 2. adagio un poco mosso",2a6EP73QVZxj0NSVEta4Ad,https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS,https://open.spotify.com/track/2a6EP73QVZxj0NSVEta4Ad,classical,0.227,0.0227,11,-29.761,1,0.0432,0.988,0.909,0.103,0.04,84.99,498867
olivia belli,beside the spring,4GFcNfeEYVu3QeIuoE6U73,https://open.spotify.com/artist/3JU9NLB27wyGhbwbApR9uy,https://open.spotify.com/track/4GFcNfeEYVu3QeIuoE6U73,classical,0.383,0.0216,5,-27.263,1,0.0331,0.995,0.939,0.116,0.0768,151.496,178000
dominique charpentier,la tendresse,0JfP05rBqkrXgvGApClApn,https://open.spotify.com/artist/2BDEX7NzONc6kAxVXu9lBa,https://open.spotify.com/track/0JfP05rBqkrXgvGApClApn,classical,0.542,0.0536,2,-20.731,1,0.0464,0.994,0.935,0.0734,0.235,116.554,144000
charles gounod,ave maria,2kyEgPaAW8wdpvevPnkf0Z,https://open.spotify.com/artist/42Vmza0WYHdhsgxFmf9Tui,https://open.spotify.com/track/2kyEgPaAW8wdpvevPnkf0Z,classical,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,163267
ludwig van beethoven,"symphony no. 5 in c minor, op. 67: i. allegro con brio",6cUCckpdlqHJ5Ascf2uH2A,https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS,https://open.spotify.com/track/6cUCckpdlqHJ5Ascf2uH2A,classical,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,442000
johann sebastian bach,sheep may safely graze,7wEql4SrP9nL5U4zxmcrVM,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/7wEql4SrP9nL5U4zxmcrVM,classical,0.494,0.016,10,-32.307,1,0.0426,0.995,0.922,0.136,0.118,98.224,295840
franz liszt,"liebestraume, s541/r211 : no. 3: nocturne in a-flat major",6GzMz3s0K1YKwRVI36CgRx,https://open.spotify.com/artist/1385hLNbrnbCJGokfH2ac2,https://open.spotify.com/track/6GzMz3s0K1YKwRVI36CgRx,classical,0.343,0.0342,8,-25.591,1,0.0406,0.991,0.92,0.1,0.0378,60.228,270000
frédéric chopin,"nocturne no.2 in e flat, op.9 no.2",1VNvsvEsUpuUCbHpVop1vo,https://open.spotify.com/artist/7y97mc3bZRFXzT2szRM4L4,https://open.spotify.com/track/1VNvsvEsUpuUCbHpVop1vo,classical,0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314,273667
andrea bocelli,con te partirò,7zrpoAJte9o12TzawqgdD0,https://open.spotify.com/artist/3EA9hVIzKfFiQI0Kikz2wo,https://open.spotify.com/track/7zrpoAJte9o12TzawqgdD0,classical,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,250984
juan maria solare,three bridges,6rqxGNzKxZUZeOysgBP09M,https://open.spotify.com/artist/0sr00YxbHKRAruzYrJ6PEg,https://open.spotify.com/track/6rqxGNzKxZUZeOysgBP09M,classical,0.429,0.119,0,-30.315,1,0.0422,0.992,0.915,0.117,0.0388,66.421,145000
christopher dicker,hands,6QuQB04KAsdnhdSfxuoXJh,https://open.spotify.com/artist/3WrvWolT9GYQzCudBunNu3,https://open.spotify.com/track/6QuQB04KAsdnhdSfxuoXJh,classical,0.418,0.039,9,-26.622,1,0.0336,0.995,0.919,0.0921,0.0393,150.428,132213
ludovico einaudi,experience,1BncfTJAWxrsxyT9culBrj,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,https://open.spotify.com/track/1BncfTJAWxrsxyT9culBrj,classical,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427
johann sebastian bach,"goldberg variations, bwv 988: variatio 26 a 2 clav.",4nw4ablelGp2ndWOcbTdGE,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/4nw4ablelGp2ndWOcbTdGE,classical,0.322,0.262,7,-18.813,1,0.036,0.992,0.926,0.119,0.696,105.023,108973
ólafur arnalds,20:17,7vbCfkJf89i4s745KbELgr,https://open.spotify.com/artist/7E3BRXV9ZbCt5lQTCXMTia,https://open.spotify.com/track/7vbCfkJf89i4s745KbELgr,classical,0.359,0.0224,3,-29.089,1,0.039,0.987,0.866,0.111,0.169,107.849,354989
piano novel,connected colors - solo piano version,73Q5VDA6CXofjBtGGWEZEQ,https://open.spotify.com/artist/1xeLCRvHTbkkV3mrSyEZsN,https://open.spotify.com/track/73Q5VDA6CXofjBtGGWEZEQ,classical,0.2,0.0623,3,-24.922,0,0.0474,0.992,0.941,0.116,0.101,122.392,168587
jean-yves thibaudet,"liz on top of the world - from ""pride & prejudice"" soundtrack",6QuCKdMsTW8ppnUiFmxJLF,https://open.spotify.com/artist/1Dot4uMsJMx8n1Xi7gAdV6,https://open.spotify.com/track/6QuCKdMsTW8ppnUiFmxJLF,classical,0.217,0.117,3,-21.398,1,0.0374,0.975,0.911,0.0573,0.0388,46.755,82773
erik satie,gnossienne no. 1,5fdp9rXfEixCGLM1Og4EN1,https://open.spotify.com/artist/459INk8vcC0ebEef82WjIK,https://open.spotify.com/track/5fdp9rXfEixCGLM1Og4EN1,classical,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480
eric johnson,cliffs of dover - instrumental,5qm0KiVKMXW1kq6VrnIhz5,https://open.spotify.com/artist/4CxobvwTpmfpIEbkYh4pAb,https://open.spotify.com/track/5qm0KiVKMXW1kq6VrnIhz5,classical,0.449,0.775,7,-12.029,1,0.0405,0.162,0.149,0.248,0.313,94.907,249768
franz schubert,"minuet in a major, d. 334",2FbUitqkfxFhI4An73HzZW,https://open.spotify.com/artist/2p0UyoPfYfI76PCStuXfOP,https://open.spotify.com/track/2FbUitqkfxFhI4An73HzZW,classical,0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320
johann sebastian bach,"suite in e for lute, bwv 1006a: 2. loure",06hTB9abbBlXWCDsCjUvjN,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/06hTB9abbBlXWCDsCjUvjN,classical,0.54,0.0303,3,-21.153,1,0.0631,0.987,0.943,0.0874,0.268,77.23,188000
johann sebastian bach,"herz und mund und tat und leben, cantata bwv 147: jesu, joy of man's desiring (arr. for piano by myra hess)",2Tz7fLm0pWasWCCfJiHPlJ,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/2Tz7fLm0pWasWCCfJiHPlJ,classical,0.239,0.0142,7,-29.65,1,0.0438,0.995,0.894,0.0659,0.306,172.559,243373
elliot ziegler,guarda,55pNaqKviMlFxtBbqWCMqH,https://open.spotify.com/artist/0Wh30jSV0ZQf0IzHkEddBY,https://open.spotify.com/track/55pNaqKviMlFxtBbqWCMqH,classical,0.334,0.0471,10,-23.17,0,0.0496,0.994,0.966,0.107,0.313,136.455,98750
wolfgang amadeus mozart,"serenade in b-flat major, k. 361 ""gran partita"": 3. adagio",0XkcuWNLacWDwEDmvq4CCy,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,https://open.spotify.com/track/0XkcuWNLacWDwEDmvq4CCy,classical,0.171,0.037,3,-25.191,1,0.0409,0.991,0.898,0.123,0.037,67.89,330000
ola gjeilo,still,6B0ZlLf0p2s1Lwt3ivAXKy,https://open.spotify.com/artist/29lbSb4ujaVH5pHnQjFT0G,https://open.spotify.com/track/6B0ZlLf0p2s1Lwt3ivAXKy,classical,0.398,0.00209,0,-39.959,1,0.0444,0.996,0.955,0.0813,0.0971,71.461,142333
claude debussy,claire de lune,6kf7ZCJjEbjZXikivKOsvJ,https://open.spotify.com/artist/1Uff91EOsvd99rtAupatMP,https://open.spotify.com/track/6kf7ZCJjEbjZXikivKOsvJ,classical,0.365,0.01,1,-25.268,1,0.0519,0.995,0.924,0.0584,0.0364,135.048,347427
ana olgica,princess elvira,4H157dvrPw2S3W8tMiOQVr,https://open.spotify.com/artist/29nLvGubwGVV9I4kF3nldc,https://open.spotify.com/track/4H157dvrPw2S3W8tMiOQVr,classical,0.45,0.0164,10,-30.167,1,0.0456,0.995,0.947,0.112,0.265,66.682,132363
claude debussy,rêverie,086sjLPEqdKBgTxbTeCLCv,https://open.spotify.com/artist/1Uff91EOsvd99rtAupatMP,https://open.spotify.com/track/086sjLPEqdKBgTxbTeCLCv,classical,0.251,0.00904,5,-31.599,1,0.0406,0.995,0.922,0.0779,0.0819,62.225,233400
dietrich buxtehude,"prelude, fugue and ciacona in c, buxwv 137",3XhrR2UNrtox74vxvGErpN,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/3XhrR2UNrtox74vxvGErpN,classical,0.0732,0.191,1,-14.744,1,0.0351,0.858,0.885,0.124,0.222,72.552,314200
dietrich buxtehude,"ciacona in e minor for organ, buxwv 160",5FezftEvExze5nW9MlnzSw,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/5FezftEvExze5nW9MlnzSw,classical,0.0651,0.0593,5,-19.644,0,0.0407,0.923,0.945,0.123,0.0965,64.17,342000
dietrich buxtehude,"passacaglia in d minor, buxwv161",3OiexZ7ONwrwvolG34i1cP,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/3OiexZ7ONwrwvolG34i1cP,classical,0.077,0.103,3,-19.258,0,0.0431,0.864,0.916,0.107,0.0568,73.436,391187
dietrich buxtehude,"praeludium and fuge in e major, buxwv 141",3jB8dJ4h21zMvl2k6HgsvU,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/3jB8dJ4h21zMvl2k6HgsvU,classical,0.143,0.127,5,-15.273,1,0.0378,0.844,0.898,0.104,0.121,69.523,397293
dietrich buxtehude,"praeludium and fugue in f sharp minor, buxwv 146",6L8uBDR6p9BAkzpVR6HCIO,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/6L8uBDR6p9BAkzpVR6HCIO,classical,0.0664,0.14,7,-16.348,0,0.04,0.905,0.832,0.412,0.0394,68.69,457840
dietrich buxtehude,"praeludium and fuge in d major, buxwv 139",6zwtZ4QZftK3BmzQiG8p07,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/6zwtZ4QZftK3BmzQiG8p07,classical,0.124,0.123,3,-18.206,1,0.0385,0.905,0.141,0.069,0.0933,65.395,352067
dietrich buxtehude,"praeludium and fuge in f major, buxwv 145",1qhRMPZEs8RD5yXB43C18V,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/1qhRMPZEs8RD5yXB43C18V,classical,0.0957,0.137,6,-16.613,1,0.0403,0.919,0.62,0.147,0.122,71.147,385560
dietrich buxtehude,"praeludium and fuge in g minor, buxwv 149",1lSMUtcGpgd4eba9L2txZN,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/1lSMUtcGpgd4eba9L2txZN,classical,0.119,0.131,8,-16.131,0,0.0374,0.928,0.906,0.306,0.0659,55.235,465667
dietrich buxtehude,"praeludium and fuge in d minor, buxwv 140",1tpTq01LPdgI656rzOGyrD,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/1tpTq01LPdgI656rzOGyrD,classical,0.112,0.138,3,-16.776,0,0.0367,0.887,0.9,0.278,0.146,67.492,370333
dietrich buxtehude,"ciacona in c minor, buxwv 159",0qnvynAq2biQguKtOEh18H,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/0qnvynAq2biQguKtOEh18H,classical,0.0993,0.068,1,-18.138,0,0.0385,0.926,0.742,0.0922,0.0868,73.318,391720
dietrich buxtehude,"praeludium and fuge in e minor, buxwv 142",06m3NSBeRHAPZ27MY3UZa4,https://open.spotify.com/artist/2YfFYZnshSzgfLsKZMM4VL,https://open.spotify.com/track/06m3NSBeRHAPZ27MY3UZa4,classical,0.0664,0.151,5,-15.786,0,0.0388,0.847,0.884,0.297,0.0586,68.979,545173
edvard grieg,"peer gynt suite no. 1, op. 46: morning mood - arr. for piano",70nfm7IEXnFdxLtvxdXnZq,https://open.spotify.com/artist/5ihY290YPGc3aY2xTyx7Gy,https://open.spotify.com/track/70nfm7IEXnFdxLtvxdXnZq,classical,0.31,0.0532,4,-26.802,1,0.0401,0.991,0.913,0.0917,0.0719,67.711,233107
tristan eckerson,it's not ice,1UVNO2jUwZZuSUmHE2jf03,https://open.spotify.com/artist/24LGVKHzsrVV7oo94nlNE1,https://open.spotify.com/track/1UVNO2jUwZZuSUmHE2jf03,classical,0.388,0.0935,9,-25.419,0,0.0658,0.947,0.905,0.0833,0.251,170.287,214413
charles bolt,deco,2SIHJo8TXKvFvaW0XvMztF,https://open.spotify.com/artist/4FX5p8T76gw69sWyPbggCj,https://open.spotify.com/track/2SIHJo8TXKvFvaW0XvMztF,classical,0.229,0.0189,6,-29.919,1,0.0449,0.994,0.921,0.0943,0.116,95.535,92745
johann sebastian bach,"english suite no. 2 in a minor, bwv 807: i. prélude - fender rhodes",0QTWQlzPV3I3Ciie8pisWa,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/0QTWQlzPV3I3Ciie8pisWa,classical,0.463,0.0298,7,-33.203,1,0.0391,0.996,0.882,0.0685,0.309,117.362,255165
johann sebastian bach,"goldberg variations, bwv 988: aria (arr. for harp)",1tVV6lVomEj3vYagWEiPWw,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/1tVV6lVomEj3vYagWEiPWw,classical,0.306,0.0193,4,-34.032,0,0.0492,0.99,0.889,0.0713,0.071,139.428,202600
johann sebastian bach,"unaccompanied cello suite no. 1 in g major, bwv 1007: i. prélude",5mRrklQD0rvuN6sV10HfPn,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/5mRrklQD0rvuN6sV10HfPn,classical,0.326,0.0993,7,-22.496,1,0.072,0.988,0.916,0.108,0.417,137.274,150973
wolfgang amadeus mozart,"requiem, k. 626: lacrimosa",3oHSL6pt9LpNrQZuQGu9wL,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,https://open.spotify.com/track/3oHSL6pt9LpNrQZuQGu9wL,classical,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,169667
johann sebastian bach,"partita for violin solo no.2 in d minor, bwv 1004: 3. sarabande (arr. for mandolin by avi avital)",1OdIffrtaO9fdv3ziQvtag,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/1OdIffrtaO9fdv3ziQvtag,classical,0.514,0.0452,2,-25.784,0,0.101,0.97,0.758,0.0664,0.397,100.963,226987
johann sebastian bach,"violin sonata no. 3 in c major, bwv 1005: iii. largo",6KZDAEPABjdkzgyNBNTm16,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/6KZDAEPABjdkzgyNBNTm16,classical,0.314,0.015,5,-24.667,1,0.0513,0.991,0.604,0.134,0.237,118.104,240360
duke ellington,my little brown book,4rmCI9VWrwrJTJ8XQ80BMN,https://open.spotify.com/artist/4F7Q5NV6h5TSwCainz8S5A,https://open.spotify.com/track/4rmCI9VWrwrJTJ8XQ80BMN,classical,0.372,0.187,0,-13.497,0,0.0323,0.942,0.139,0.161,0.217,70.334,319733
johann sebastian bach,"violin partita no. 3 in e major, bwv 1006: i. preludio",33w4cYIsUE85DgtwbVx3Gf,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/33w4cYIsUE85DgtwbVx3Gf,classical,0.508,0.186,9,-20.525,1,0.077,0.992,0.858,0.0539,0.968,117.238,238146
johann sebastian bach,"violin sonata no. 1 in g minor, bwv 1001: ii. fuga. allegro",5umB89UsRaOq8HvJCCdCZ5,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/5umB89UsRaOq8HvJCCdCZ5,classical,0.446,0.0923,7,-18.386,0,0.0449,0.992,0.335,0.0841,0.713,83.143,322996
johann sebastian bach,i. allegro - arr. for accordion,3IuIWccu6ILB32SJOrfGag,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/3IuIWccu6ILB32SJOrfGag,classical,0.503,0.161,7,-19.841,0,0.0414,0.684,2.35e-05,0.0667,0.383,89.591,238622
gavin luke,solace,1Hrfg2JAPdT8eciUv9M0bO,https://open.spotify.com/artist/2bqAlaRiT91dCQ7KMGnP8i,https://open.spotify.com/track/1Hrfg2JAPdT8eciUv9M0bO,classical,0.283,0.0609,7,-20.245,0,0.0334,0.977,0.861,0.102,0.101,72.947,162062
johann sebastian bach,"goldberg variations, bwv 988: variatio 26 a 2 clav. - edit",0Aa4eGHH6YkXddsOxUcQ4j,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/0Aa4eGHH6YkXddsOxUcQ4j,classical,0.291,0.271,7,-18.243,1,0.0355,0.992,0.907,0.121,0.714,90.133,57760
johann sebastian bach,"violin partita no. 2 in d minor, bwv 1004: iii. sarabande",2F0ylQNoenrhK5qHHnWbfN,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/2F0ylQNoenrhK5qHHnWbfN,classical,0.226,0.0228,2,-22.477,1,0.051,0.994,0.532,0.104,0.212,76.911,278429
johann sebastian bach,"violin partita no. 3 in e major, bwv 1006: iii. gavotte en rondeau",1gdVOgA3K6ysRfdTOD4ldW,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/1gdVOgA3K6ysRfdTOD4ldW,classical,0.525,0.0431,4,-19.792,1,0.0824,0.992,0.272,0.11,0.963,81.399,187397
johann sebastian bach,"violin sonata no. 2 in a minor, bwv 1003: iv. allegro",4BsyFC80qiQIMw6g4E6X9s,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/4BsyFC80qiQIMw6g4E6X9s,classical,0.488,0.142,9,-20.351,0,0.0652,0.994,0.516,0.0294,0.967,84.111,253888
johann sebastian bach,"orchestral suite no. 3 in d major, bwv 1068: 2. air",5XAX4O5vwMFskGofFsvlTv,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/5XAX4O5vwMFskGofFsvlTv,classical,0.222,0.278,2,-15.012,1,0.037,0.939,0.839,0.47,0.0796,65.285,274947
johann sebastian bach,"prelude for lute in c minor, bwv 999",24eqR7OopYFJGn61w8mOkk,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/24eqR7OopYFJGn61w8mOkk,classical,0.198,0.386,2,-20.514,0,0.0577,0.982,0.839,0.137,0.268,194.901,89787
johann sebastian bach,"wachet auf, ruft uns die stimme, cantata bwv 140: 4. ""zion hört die wächter singen""",5Fo3UREH0SwVF2SabMwlhH,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/5Fo3UREH0SwVF2SabMwlhH,classical,0.169,0.21,3,-17.303,1,0.0354,0.896,0.365,0.148,0.16,107.326,358533
johann sebastian bach,"suite for lute in g minor, bwv 995: 3. courante",77wPBhLA9X3fWNgNaH3RtJ,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/77wPBhLA9X3fWNgNaH3RtJ,classical,0.375,0.253,7,-18.157,0,0.0438,0.985,0.931,0.113,0.328,80.762,120000
johann sebastian bach,"in dich hab' ich gehoffet, herr, bwv 640",2YAm7enhS9W7GrsXbmM83w,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/2YAm7enhS9W7GrsXbmM83w,classical,0.0953,0.0357,4,-24.547,0,0.0434,0.842,0.761,0.131,0.201,74.114,55000
johann sebastian bach,"aria mit 30 veränderungen, bwv 988 ""goldberg variations"" - arranged for string trio by dmitry sitkovetsky: var. 2 a 1 clav.",3WyGhbXCldXsE8E7GlYnbM,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/3WyGhbXCldXsE8E7GlYnbM,classical,0.543,0.141,7,-23.193,1,0.0471,0.963,0.86,0.433,0.767,97.104,81000
johann sebastian bach,"aria mit 30 veränderungen, bwv 988 ""goldberg variations"" - arranged for string trio by dmitry sitkovetsky: var. 30 quodlibet a 1 clav.",3vfhjvZbJDCVUznL5cnIdL,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/3vfhjvZbJDCVUznL5cnIdL,classical,0.154,0.218,7,-16.723,1,0.04,0.946,0.744,0.213,0.49,66.653,113000
johann sebastian bach,"sonata for flute or violin no.4 in c, bwv 1033: 1. andante - presto",0Ktf2OPJX2W3Q2k10tSIXd,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/0Ktf2OPJX2W3Q2k10tSIXd,classical,0.51,0.118,0,-21.318,1,0.0515,0.972,0.945,0.106,0.598,93.162,96000
johann sebastian bach,"st. marc passion, bwv 247 - reconstruction: diethard hellmann / teil 2 (nach der predigt): choral: keinen hat gott verlassen",0H7tOsOiwZ7kj0RpxttN95,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/0H7tOsOiwZ7kj0RpxttN95,classical,0.325,0.0875,4,-25.707,0,0.0487,0.981,0.0,0.401,0.389,118.958,46333
johann sebastian bach,"st. marc passion, bwv 247 - reconstruction: diethard hellmann / teil 2 (nach der predigt): choral: oh! jesu du",15S7p9utkuXleV7j50oiKz,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/15S7p9utkuXleV7j50oiKz,classical,0.268,0.0427,11,-21.674,1,0.0709,0.99,0.000512,0.0943,0.0371,80.951,37507
johann sebastian bach,"aria variata alla maniera italiana, in a minor, bwv 989: variatio vi. andante",3ikHlElyWOKW6q93t88S7h,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/3ikHlElyWOKW6q93t88S7h,classical,0.438,0.0414,4,-26.799,1,0.0503,0.995,0.824,0.109,0.441,65.572,94376
johann sebastian bach,"partita no.1 in b flat, bwv 825: 1. praeludium",5wGngyXosTRuXj8DUHADh2,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/5wGngyXosTRuXj8DUHADh2,classical,0.402,0.151,10,-24.425,1,0.0379,0.993,0.861,0.12,0.733,92.867,116120
johann sebastian bach,"english suite no.3 in g minor, bwv 808 - transcr. for two guitars a. lagoya: 3. courante",0wa2DHJQ6Yz3EbzaFqrUOI,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/0wa2DHJQ6Yz3EbzaFqrUOI,classical,0.403,0.296,9,-25.481,1,0.0423,0.956,0.803,0.0986,0.849,105.788,121267
johann sebastian bach,"the art of fugue, bwv 1080 - version for string quartet: contrapunctus 12b",444Fwab79gobCx5YnJPAl9,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/444Fwab79gobCx5YnJPAl9,classical,0.534,0.186,2,-22.746,0,0.0446,0.981,0.84,0.116,0.734,97.052,113413
johann sebastian bach,"aria mit 30 veränderungen, bwv 988 ""goldberg variations"" - arranged for harp by catrin finch: var. 3 canone all'unisono a 1 clav.",2VQpKE6P0NrLqhyldwhXzy,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,https://open.spotify.com/track/2VQpKE6P0NrLqhyldwhXzy,classical,0.461,0.243,7,-20.391,1,0.0334,0.989,0.898,0.115,0.516,138.909,86253
